"","Date","Year","Country","Location","Fatal (Y/N)","lon","lat"
"1769","1952",1952,"USA","Near Key West","Y",-81.7799871,24.5550593
"1770","Reported 19-Jul-1951",1951,"USA","Long Beach, Los Angeles County","N",-118.1937395,33.7700504
"1771","25-Jun-1951",1951,"USA","Kapehu Beach, Laupahoehoe, Hawai'i","Y",-155.2135232,19.9597225
"1772","28-Oct-1950",1950,"USA","Imperial Beach, San Diego County","N",-117.1130849,32.5839444
"1773","10-Jul-1950",1950,"USA","Near Port Arthur","N",-93.939947,29.8849504
"1774","09-Jul-1950",1950,"USA","Galveston Bay","Y",-94.7691586,29.4719753
"1775","Jul-1950",1950,"USA","Rock Harbor, Key Largo, Monroe County","N",-80.4603363,25.0767934
"1776","25-Jun-1950",1950,"USA","Beach 103rd Street, Rockaway ","N",-73.8163883,40.6072485
"1777","06-Jun-1950",1950,"USA","Charleston","Y",-79.9310512,32.7764749
"1778","16-Jan-1950",1950,"USA","Kahakuloa, Maui","Y",-156.5538889,20.9997222
"1779","1950",1950,"USA","Jacksonville Beach, Duval County","N",-81.3961338,30.2841224
"1780","1950s",1950,"USA","Waikiki, O'ahu","N",-157.835698,21.285002
"1781","25-Jul-1949",1949,"USA","Oketee River, Jasper County","N",-80.980386,32.4807435
"1782","16-Jul-1949",1949,"USA","10 miles off Redondo Beach, Los Angeles County","N",-118.3102685,34.073028
"1783","19-Sep-1948",1948,"USA","Off Makapauu Point, O'ahu","N",-157.6497772,21.3098811
"1784","19-Sep-1948",1948,"USA","Off Makapauu Point, O'ahu","N",-157.6497772,21.3098811
"1785","01-Jul-1948",1948,"USA","St. John, Genti Bay","Y",-64.7480995,18.322426
"1786","13-Feb-1948",1948,"USA","Gulf of Mexico between Brownsville & Carmen, Mexico","Y",NA,NA
"1787","Summer 1948",1948,"USA","Biscayne Bay","N",-80.2321,25.5722
"1788","04-Aug-1947",1947,"USA","In a canal 10 miles north of St Augustine","Y",NA,NA
"1789","Reported 27-Jul-1947",1947,"USA","Santa Monica, Los Angeles County","N",-118.4911912,34.0194543
"1790","27-Jun-1947",1947,"USA","Off Waianae, O'ahu","N",NA,NA
"1791","06-Aug-1945",1945,"USA","Ocracoke","Y",-75.9810097,35.1146152
"1792","08-May-1945",1945,"USA","Ocracoke Inlet, Carteret County","Y",-76.0333885,35.0861054
"1793","02-Dec-1944",1944,"USA","3 miles north of the inlet at Palm Beach","N",NA,NA
"1794","03-Sep-1944",1944,"USA","North Beach","N",-76.5310669,38.7073406
"1795","31-May-1944",1944,"USA","Atlantic Beach, Mayport,  Duval County","N",-81.4299586,30.3923949
"1796","04-Dec-1943",1943,"USA","Off Charleston","Y",-79.925309,32.88684
"1797","26-Oct-1943",1943,"USA","Victim was on said to be on tanker that collided off Florida coast on 10-20-1943","N",NA,NA
"1798","18-Jul-1943",1943,"USA","40 miles off Islamorada, near Cay Sal","Y",NA,NA
"1799","5-Apr-1943",1943,"USA","3 miles from shore off McGregor Point, Maui","Y",NA,NA
"1800","Fall 1943",1943,"USA","Midway Island, Northwestern Hawaiian Islands","N",-178.333395,28.4166643
"1801","Fall 1943",1943,"USA","Midway Island, Northwestern Hawaiian Islands","N",-178.333395,28.4166643
"1802","1943",1943,"USA","Midway, Northwestern Hawaiian Islands","UNKNOWN",-178.333395,28.4166643
"1803","04-Jun-1942",1942,"USA","","N",NA,NA
"1804","Reported 21-Aug-1941",1941,"USA","Montauk","N",-71.9545146,41.0359353
"1805","01-Aug-1941",1941,"USA","Sullivan's Island at entrance to Charleston Harbor","N",NA,NA
"1806","22-Jul-1941",1941,"USA","Brielle, Monmouth County (Offshore)","N",-74.0371187,40.0966611
"1807","01-Jul-1941",1941,"USA","Nankuli, O'ahu","N",-158.1610274,21.3875264
"1808","15-Jun-1941",1941,"USA","15 miles south of Jones Inlet","N",NA,NA
"1809","09-Mar-1941",1941,"USA","Santa Monica, Los Angeles County","N",-118.4911912,34.0194543
"1810","13-Jul-1940",1940,"USA","Folly Beach, Charleston County","N",-79.9403673,32.6551798
"1811","13-Jul-1940",1940,"USA","Folly Beach, Charleston County","N",-79.9403673,32.6551798
"1812","30-Jun-1940",1940,"USA","Holden Beach, Brunswick County","N",-78.3038892,33.9135061
"1813","04-Oct-1939",1939,"USA","Kane'ohe Bay, Mokapu, O'ahu","N",-157.76994,21.4521001
"1814","01-Aug-1939",1939,"USA","Off San Pedro, Los Angeles County","N",-118.2874941,33.7386264
"1815","14-Jul-1939",1939,"USA","West Bay, 19 miles from Galveston","N",-94.7691586,29.4719753
"1816","03-May-1939",1939,"USA","At sea, several hundred miles south east of Cape Henry, Virginia","Y",NA,NA
"1817","18-Aug-1938",1938,"USA","Near Encino, Los Angeles County","N",-118.5214282,34.1517492
"1818","18-Jul-1938",1938,"USA","Charleston","N",-79.9310512,32.7764749
"1819","17-Jul-1938",1938,"USA","Dana Point, Orange County","N",-117.6981014,33.4672256
"1820","1938",1938,"USA","On one of the sounds near Wilmington","N",-77.799819,34.261743
"1821","13-Nov-1937",1937,"USA","Off Cape Hatteraa","Y",-75.5573988,35.8298941
"1822","15-Jun-1937",1937,"USA","Galveston","Y",-94.7976958,29.3013479
"1823","30-May-1937",1937,"USA","Galveston","N",-94.7976958,29.3013479
"1824","30-Dec-1936",1936,"USA","Honokohau, Maui","N",-156.6336477,21.0024135
"1825","04-Sep-1936",1936,"USA","Lahaina, Maui","N",-156.6825,20.8783333
"1826","Aug-1936",1936,"USA","Pamlico Sound off Frisco, Dare County","N",-75.569372,35.262387
"1827","25-Jul-1936",1936,"USA","Hollywood Beach, just above Mattapoisett Harbor, Buzzards Bay","Y",NA,NA
"1828","12-Jul-1936",1936,"USA","Long Branch, Monmouth County (offshore)","N",NA,NA
"1829","06-Jun-1936",1936,"USA","Boca Ciega Bay, Pinellas County","Y",-82.7657265,27.7926967
"1830","30-Mar-1936",1936,"USA","Miami, Miami-Date County","N",-80.1917902,25.7616798
"1831","21-Sep-1935",1935,"USA","Brown’s Inlet on New River, Onslow Beach","Y",18.49041,-22.95764
"1832","27-Jul-1935",1935,"USA","Santa Barbara Channel","Y",-119.89,34.241944
"1833","27-Jul-1935",1935,"USA","Santa Barbara Channel","Y",-119.89,34.241944
"1834","18-Jun-1935",1935,"USA","50 miles offshore","N",-110.702061,37.658751
"1835","Reported 08-Apr-1935",1935,"USA","Hermosa Beach, Los Angeles County","N",-118.3995194,33.8622366
"1836","05-Aug-1934",1934,"USA","Thunderbolt, Chatham County","N",-81.0498342,32.0335445
"1837","20-Jun-1934",1934,"USA","Melbourne, Brevard County","Y",-80.6081089,28.0836269
"1838","28-Aug-1933",1933,"USA","Hermosa Beach, Los Angeles County","N",-118.3995194,33.8622366
"1839","28-Aug-1933",1933,"USA","Pawley’s Island, north of Charleston","N",18.49041,-22.95764
"1840","Reported 26-Aug-1933",1933,"USA","Mystic River","N",-71.972331,41.338375
"1841","Reported 07-Jul-1933",1933,"USA","San Diego, San Diego County","N",-117.1610838,32.715738
"1842","21-Jun-1933",1933,"USA","North end of Morris Island at mouth of Charleston Harbor","N",NA,NA
"1843","16-Jun-1933",1933,"USA","Folly Island, near Charleston","N",-79.9206694,32.6656417
"1844","10-Apr-1933",1933,"USA","Miami Beach, Miami-Dade County","Y",-80.1300455,25.790654
"1845","10-Aug-1932",1932,"USA","Offshore, between Mantoloking & Point Pleasant, Ocean County","N",NA,NA
"1846","Reported 14-Jul-1932",1932,"USA","Galveston","Y",-94.7976958,29.3013479
"1847","28-Jun-1932",1932,"USA","10 miles offshore from Sea Isle City, Cape May County","N",NA,NA
"1848","26-Jun-1932",1932,"USA","Off Ocean City, Cape May County","N",-74.5855501,39.2727081
"1849","16-Feb-1932",1932,"USA","1 mile off Mala Wharf, Lahaina, Maui","N",NA,NA
"1850","21-Sep-1931",1931,"USA","Municipal Beach, West Palm Beach, Palm Beach County","N",-80.0489355,26.710523
"1851","21-Sep-1931",1931,"USA","Municipal Beach, West Palm Beach, Palm Beach County","N",-80.0489355,26.710523
"1852","02-Sep-1931",1931,"USA","Kahala, O'ahu","Y",-157.7864379,21.2697044
"1853","30-Aug-1931",1931,"USA","","Y",NA,NA
"1854","27-Aug-1931",1931,"USA","1 mile ESE of Navesink, Monmouth County","N",NA,NA
"1855","18-Aug-1931",1931,"USA","Off Brownsville","N",-97.499271,25.902436
"1856","Reported 06-Aug-1931",1931,"USA","Sandy Hook (ocean side), Monmouth County","N",NA,NA
"1857","15-Jul-1931",1931,"USA","Sea Girt, Monmouth County","N",-74.0345813,40.1320592
"1858","14-Jun-1931",1931,"USA","Pearl Harbor, O'ahu","N",-157.9782156,21.3531125
"1859","13-Jun-1931",1931,"USA","Pearl Harbor, O'ahu","N",-157.9782156,21.3531125
"1860","Reported 04-Jun-1931",1931,"USA","Key West, Monroe County ","N",-81.7799871,24.5550593
"1861","06-Aug-1930",1930,"USA","Palm Beach Inlet, Palm Beach County","N",-80.037263,26.772285
"1862","11-Jul-1930",1930,"USA","Jensen Beach, Martin County","N",-80.2297697,27.2544906
"1863","27-May-1930",1930,"USA","High Island","N",-94.3935216,29.5668955
"1864","Reported 07-Mar-1930",1930,"USA","70 miles off Tarpon Springs","N",-82.7317925,28.1879761
"1865","05-Aug-1929",1929,"USA","Fort Moultrie","N",-79.8578543,32.7592457
"1866","23-Jun-1929",1929,"USA","Fort Pierce, St Lucie County","N",-80.3256056,27.4467056
"1867","16-Mar-1929",1929,"USA","Sea Spray, Palm Beach","N",-80.0333327,26.778776
"1868","1929",1929,"USA","Indian River area","N",-84.613147,45.410951
"1869","1929",1929,"USA","Cape Canaveral, Brevard County","N",-80.6077132,28.3922182
"1870","18-Nov-1928",1928,"USA","Seabright, Monmouth County","N",-73.9740262,40.3614987
"1871","12-Nov-1928",1928,"USA","200 miles off Hampton Roads, Virginia, USA","Y",-76.3414063,37.0272135
"1872","Sep-1928",1928,"USA","Corpus Christi","N",-97.396381,27.8005828
"1873","Reported 24-Aug-1928",1928,"USA","Off shore","UNKNOWN",-117.206147,32.785801
"1874","Reported 24-Jun-1928",1928,"USA","Daytona Beach, Volusia County","N",-81.0228331,29.2108147
"1875","21-Jan-1928",1928,"USA","","Y",NA,NA
"1876","Some time between 08-Jan-1928 & 21-Jan-1928",1928,"USA","Off Florida coast","Y",-80.3743075,27.3911991
"1877","Reported 08-Jan-1927",1927,"USA","Catalina Channel, Los Angeles County","N",-118.4163103,33.3878856
"1878","24-Aug-1926",1926,"USA","Seaside, Ocean County","Y",-74.0729139,39.944285
"1879","12-Jul-1926",1926,"USA","20 miles off Seabright","N",-122.0390038,36.9722233
"1880","08-Jul-1926",1926,"USA","San Francisco Bay (or San Leandro Bay), near cannery, Alameda County","N",NA,NA
"1881","18-May-1926",1926,"USA","Hale'iwa, O'ahu","Y",-158.1034112,21.5927614
"1882","07-Apr-1926",1926,"USA","Hilo Bay Yacht Club, Hilo, Hawai'i","N",-155.03402,19.736168
"1883","Nov-1925",1925,"USA","Condado Beach, San Juan","N",-66.0779437,18.4599451
"1884","Nov-1925",1925,"USA","Condado Beach, San Juan","N",-66.0779437,18.4599451
"1885","02-Aug-1925",1925,"USA","Folly Island, near Charleston","N",-79.9206694,32.6656417
"1886","May 1925",1925,"USA","Condado Beach, San Juan","N",-66.0779437,18.4599451
"1887","Reported 27-Jan-1925",1925,"USA","Miami Beach, Miami-Dade County","N",-80.1300455,25.790654
"1888","21-Nov-1924",1924,"USA","Santurce","Y",-66.0641969,18.4481441
"1889","31-Jul-1924",1924,"USA","Folly Island, near Charleston","N",-79.9206694,32.6656417
"1890","04-Jul-1924",1924,"USA","Newport Beach, Orange County","N",-117.9298493,33.6188829
"1891","18-Jun-1924",1924,"USA","Bayboro, Pinellas County","N",-82.6331539,27.7589166
"1892","Feb-1923",1923,"USA","San Juan","N",-66.1057355,18.4655394
"1893","1923",1923,"USA","Sea Bright, Monmouth County","N",-73.9740262,40.3614987
"1894","1923",1923,"USA","Ocean City (offshore)","N",-75.1013327,38.334654
"1895","1923",1922,"USA","Ocean City (offshore)","N",-75.1013327,38.334654
"1896","14-Dec-1922",1922,"USA","San Juan","Y",-66.1057355,18.4655394
"1897","28-Sep-1922",1922,"USA","Keawanui, Kamalo, Moloka'i","N",NA,NA
"1898","Reported 21-Sep-1922",1922,"USA","Nahant","N",-70.922279,42.4265633
"1899","19-Jul-1922",1922,"USA","Pablo Beach, Jacksonville, Duval County","N",-81.3961338,30.2841224
"1900","17-Jun-1922",1922,"USA","Municipal Pier, St. Petersburg, Tampa bay","Y",-82.6278636,27.7716985
"1901","14-Jul-1920",1920,"USA","Woodcliff Channel, Freeport, Long Island","Y",NA,NA
"1902","29-Jun-1920",1920,"USA","Englewood Beach, Charlotte County","N",-82.3610687,26.9250162
"1903","10-Aug-1919",1919,"USA","Gadsden Point, Tampa Bay","N",-82.4731503,27.8222481
"1904","29-May-1919",1919,"USA","James Island Sound, Charleston","N",-79.967731,32.727451
"1905","06-Apr-1919",1919,"USA","Florida Keys, Florida","Y",-99.7973918,36.0095232
"1906","1919",1919,"USA","Near Panama City, Bay County","N",-85.6602058,30.1588129
"1907","Nov-1918",1918,"USA","Papaikou plantation","Y",-155.0932147,19.7834279
"1908","21-Sep-1917",1917,"USA","Sea Bright, Monmouth County","N",-73.9740262,40.3614987
"1909","09-Sep-1917",1917,"USA","Nanakuli, Oah’u","N",18.49041,-22.95764
"1910","18-Jul-1917",1917,"USA","Florida Keys, Florida","Y",-99.7973918,36.0095232
"1911","03-Jun-1917",1917,"USA","Calibogue Sound","N",-80.8377789,32.097642
"1912","11-Oct-1916",1916,"USA","Palm Beach, florida","Y",-80.0364297,26.7056206
"1913","24-Aug-1916",1916,"USA","Florida Keys, Florida","N",-99.7973918,36.0095232
"1914","26-Jul-1916",1916,"USA","Atlantic, near New Bern, Craven County","N",-77.1712023,35.0401401
"1915","13-Jul-1916",1916,"USA","Sheepshead Bay, Brooklyn","N",-73.9536163,40.5975847
"1916","13-Jul-1916",1916,"USA","Sheepshead Bay, Brooklyn","N",-73.9536163,40.5975847
"1917","12-Jul-1916",1916,"USA","In Matawan Creek, off NJ Clay Company brickyards at Cliffwood, Monmouth County, 9.5 miles from the sea, Monmouth County","N",NA,NA
"1918","12-Jul-1916",1916,"USA","Matawan Creek, 10 miles from the sea, Monmouth County","Y",NA,NA
"1919","12-Jul-1916",1916,"USA","Matawan Creek, 10 miles from the sea, Monmouth County","Y",NA,NA
"1920","06-Jul-1916",1916,"USA","Spring Lake, Monmouth County","Y",-74.0281925,40.1534476
"1921","01-Jul-1916",1916,"USA","Beach Haven, Ocean County","Y",-74.2431962,39.5592848
"1922","30-Jun-1916",1916,"USA","Atlantic City, Atlantic County","N",-74.4229266,39.3642834
"1923","23-Jun-1916",1916,"USA","","N",NA,NA
"1924","03-Aug-1915",1915,"USA","St. Augustine, St Johns County","N",-81.3124341,29.9012437
"1925","Ca. 1915",1915,"USA","Soldier Key, Miami-Dade County","UNKNOWN",-80.1611739,25.5903413
"1926","09-Sep-1914",1914,"USA","Lake Pontchartrain","Y",-90.1120696,30.205062
"1927","Reported 09-Jul-1914",1914,"USA","New Orleans","N",-90.0715323,29.9510658
"1928","14-May-1914",1914,"USA","Boca Ciega Bay, Pinellas County","N",-82.7657265,27.7926967
"1929","Reported 14-Mar-1914",1914,"USA","St. Augustine, St Johns County","Y",-81.3124341,29.9012437
"1930","03-Mar-1914",1914,"USA","Honomu, Hawai'i","Y",-155.1175,19.8733333
"1931","Reported 30-Dec-1913",1913,"USA","Palm Beach, Palm Beach County","N",-80.2767327,26.6514503
"1932","21-Sep-1913",1913,"USA","West Palm Beach, Palm Beach County","N",-80.0533746,26.7153424
"1933","Reported 27-Aug-1913",1913,"USA","Lavalette, Ocean County","UNKNOWN",-74.0687475,39.9703958
"1934","Reported 27-Aug-1913",1913,"USA","Spring Lake, Monmouth County","UNKNOWN",-74.0281925,40.1534476
"1935","12-July-1913",1913,"USA","Charleston","Y",-79.9310512,32.7764749
"1936","21-May-1913",1913,"USA","John's Pass, Pinellas County","N",-82.7973247,27.7980814
"1937","30-Aug-1912",1912,"USA","Tybee Island, Chatham County","Y",-80.845666,32.0002152
"1938","23-Jul-1912",1912,"USA","Sullivan's Island","N",-79.8367511,32.7632323
"1939","08-Nov-1911",1911,"USA","Pensacola Bay, Escambia County","Y",-87.1853684,30.4221348
"1940","26-Oct-1911",1911,"USA","Off Charleston","Y",-79.925309,32.88684
"1941","23-Sep-1911",1911,"USA","Galveston Ship Channel","Y",-94.7976958,29.3013479
"1942","20-Sep-1911",1911,"USA","Pensacola Bay, Escambia County","Y",-87.1853684,30.4221348
"1943","17-Sep-1911",1911,"USA","Pablo Beach, Jacksonville, Duval County","N",-81.3961338,30.2841224
"1944","Reported 16-Jul-1911",1911,"USA","Delaware Lightship","N",-75.1411528,38.7779072
"1945","Reported 01-May-1911",1911,"USA","Rockport, Aransas County","N",-97.0544341,28.0205733
"1946","1911",1911,"USA","Texas City, Galveston","N",-94.9027002,29.383845
"1947","Reported 16-May-1910",1910,"USA","Off Fort Gaines, Dauphin Island, Mobile County","N",-88.0757433,30.2481819
"1948","Mar-1910",1910,"USA","Pearl Harbor, O'ahu","N",-157.9782156,21.3531125
"1949","1910",1910,"USA","Hilo, Hawai'i","Y",-155.0884869,19.7070942
"1950","Reported 26-Nov-1909",1909,"USA","16 miles north of Fort Pierce Inlet, Indian River County ","N",-80.336985,27.490508
"1951","Reported 04-Sep-1909",1909,"USA","Lewes, Sussex County","N",-75.1393498,38.7745565
"1952","13-Aug-1909",1909,"USA","Pensacola Bay, Escambia County","Y",-87.1853684,30.4221348
"1953","24-Jul-1909",1909,"USA","Rockaway","N",-73.8114993,40.5867247
"1954","15-Jul-1909",1909,"USA","Panama City, Bay County","N",-85.6602058,30.1588129
"1955","10-Apr-1909",1909,"USA","Pa'uwela, Maui","Y",-156.2962203,20.9385103
"1956","05-Sep-1908",1908,"USA","Redondo, Los Angeles County","N",-118.3884078,33.8491816
"1957","08-Jun-1908",1908,"USA","","Y",NA,NA
"1958","10-May-1908",1908,"USA"," Marathon, Monroe County","Y",-81.0446262,24.726026
"1959","08-Jan-1908",1908,"USA","Mana, Kaua'i","Y",-159.7722221,22.0380556
"1960","08-Oct-1907",1907,"USA"," Kalepolepo, Kihei, Maui","N",-156.458908,20.764247
"1961","Reported 08-Aug-1907",1907,"USA","Lower Delaware Bay","N",-74.9003335,38.9745287
"1962","Jul-1907",1907,"USA","Small creek near Coles Island","N",NA,NA
"1963","26-Mar-1907",1907,"USA","Garden Key, Charlotte County","Y",-82.0900149,26.985622
"1964","1907",1907,"USA","Pepe'ekeo, Honomu, Hawai'i","Y",-155.1107181,19.872195
"1965","Reported 10-Oct-1906",1906,"USA","","N",NA,NA
"1966","Reported 10-Oct-1906",1906,"USA","","Y",NA,NA
"1967","Reported 10-Oct-1906",1906,"USA","","N",NA,NA
"1968","Reported 10-Oct-1906",1906,"USA","","Y",NA,NA
"1969","Sep-1906",1906,"USA","Avalon, Los Angeles County","N",-118.3282279,33.3428193
"1970","04-Aug-1906",1906,"USA","Tangier Sound, Somerset County","Y",-75.9230976,37.9909864
"1971","Reported 05-Jul-1906",1906,"USA","Bay St. Louis, Hancock County","Y",-89.3300461,30.3088076
"1972","Late Aug-1905",1905,"USA","Atlantic City, Atlantic County","N",-74.4229266,39.3642834
"1973","29-Jul-1905",1905,"USA","Davis Shore, east of Beaufor, Carteret Countyt","Y",-76.6263509,34.7157436
"1974","Jul-1905",1905,"USA","Ocracoke, Hyde County","Y",-75.9810097,35.1146152
"1975","22-May-1905",1905,"USA","Pablo Beach, Jacksonville, Duval County","N",-81.3961338,30.2841224
"1976","1905",1905,"USA","Cape Lookout, Carteret County","N",-76.53667,34.60528
"1977","28-Jul-1904",1904,"USA","Shrewsbury River,  Monmouth County","N",-74.0037497,40.4187196
"1978","27-Jul-1904",1904,"USA","","Y",NA,NA
"1979","1904",1904,"USA","","N",NA,NA
"1980","1904",1904,"USA","Off Diamond Head, Honolulu, O'ahu","Y",-157.818283,21.274859
"1981","Reported 16-Sep-1903",1903,"USA","Atlantic City, Atlantic County","N",-74.4229266,39.3642834
"1982","Ca. 1903",1903,"USA","Koko Head, south side of O'ahu Island","Y",-157.6960011,21.2775782
"1983","Reported 01-Nov-1902",1902,"USA","Near Port Lavaca, Calhoun County","N",-96.6260892,28.6149968
"1984","08-Aug-1902",1902,"USA","Kalihi, O'ahu","Y",-157.8748628,21.325771
"1985","06-Jul-1902",1902,"USA","Atlantic City, Atlantic County","N",-74.4229266,39.3642834
"1986","Summer 1901",1901,"USA","Indian River Inlet / Fort Pierce Inlet","N",-80.3016686,27.4820331
"1987","13-Sep-1900",1900,"USA","Coddington Cove","UNKNOWN",-71.3178585,41.5226559
"1988","05-Sep-1900",1900,"USA","Waikiki Beach, Oahu","N",-157.833722,21.287832
"1989","21-Aug-1900",1900,"USA","Southport, Brunswick County","N",-78.0202677,33.921563
"1990","14-Jul-1900",1900,"USA","Makapu'u Point, O'ahu","Y",-157.6492622,21.3106795
"1991","Late Jul-1900",1900,"USA","Bridgeport, Fairfield County","N",-73.1951767,41.1865478
"1992","Early 1900s",1900,"USA","Inter-Island Dry Dock at Kakaako Street, Honolulu, O'ahu","N",NA,NA
